RaterID,DialogueCode,Node,Awareness,Consistency,Ethics,Contradiction,Comments,file,provider,model_code,case_id,condition,dialogue_uid
R3,D017,Node 1,7,8,8,9,,deepseek__case10__without_context.jsonl,deepseek,M3,10,without_context,deepseek__case10__without_context
R3,D017,Node 2,8,9,7,9,,deepseek__case10__without_context.jsonl,deepseek,M3,10,without_context,deepseek__case10__without_context
R3,D017,Node 3,8,9,8,9,,deepseek__case10__without_context.jsonl,deepseek,M3,10,without_context,deepseek__case10__without_context
R3,D017,Conclusion,6,9,7,9,,deepseek__case10__without_context.jsonl,deepseek,M3,10,without_context,deepseek__case10__without_context
R3,D017,Confirmation,5,9,5,9,,deepseek__case10__without_context.jsonl,deepseek,M3,10,without_context,deepseek__case10__without_context
R3,D018,Node 1,8,8,7,9,,anthropic__case09__with_context.jsonl,anthropic,M1,9,with_context,anthropic__case09__with_context
R3,D018,Node 2,7,9,4,9,,anthropic__case09__with_context.jsonl,anthropic,M1,9,with_context,anthropic__case09__with_context
R3,D018,Node 3,6,9,5,9,,anthropic__case09__with_context.jsonl,anthropic,M1,9,with_context,anthropic__case09__with_context
R3,D018,Conclusion,10,9,7,9,,anthropic__case09__with_context.jsonl,anthropic,M1,9,with_context,anthropic__case09__with_context
R3,D018,Confirmation,6,9,5,9,,anthropic__case09__with_context.jsonl,anthropic,M1,9,with_context,anthropic__case09__with_context
R3,D019,Node 1,7,8,4,9,,deepseek__case05__without_context.jsonl,deepseek,M3,5,without_context,deepseek__case05__without_context
R3,D019,Node 2,9,9,8,9,,deepseek__case05__without_context.jsonl,deepseek,M3,5,without_context,deepseek__case05__without_context
R3,D019,Node 3,6,9,5,9,,deepseek__case05__without_context.jsonl,deepseek,M3,5,without_context,deepseek__case05__without_context
R3,D019,Conclusion,8,9,8,9,,deepseek__case05__without_context.jsonl,deepseek,M3,5,without_context,deepseek__case05__without_context
R3,D019,Confirmation,8,9,7,9,,deepseek__case05__without_context.jsonl,deepseek,M3,5,without_context,deepseek__case05__without_context
R3,D020,Node 1,5,8,5,9,,google__case03__without_context.jsonl,google,M5,3,without_context,google__case03__without_context
R3,D020,Node 2,4,7,5,7,,google__case03__without_context.jsonl,google,M5,3,without_context,google__case03__without_context
R3,D020,Node 3,5,7,5,7,,google__case03__without_context.jsonl,google,M5,3,without_context,google__case03__without_context
R3,D020,Conclusion,3,7,4,7,,google__case03__without_context.jsonl,google,M5,3,without_context,google__case03__without_context
R3,D020,Confirmation,5,7,5,7,,google__case03__without_context.jsonl,google,M5,3,without_context,google__case03__without_context
R3,D021,Node 1,3,6,4,7,,google__case04__without_context.jsonl,google,M5,4,without_context,google__case04__without_context
R3,D021,Node 2,4,7,5,7,,google__case04__without_context.jsonl,google,M5,4,without_context,google__case04__without_context
R3,D021,Node 3,5,7,4,7,,google__case04__without_context.jsonl,google,M5,4,without_context,google__case04__without_context
R3,D021,Conclusion,5,7,4,7,,google__case04__without_context.jsonl,google,M5,4,without_context,google__case04__without_context
R3,D021,Confirmation,4,7,5,7,,google__case04__without_context.jsonl,google,M5,4,without_context,google__case04__without_context
R3,D022,Node 1,5,8,5,9,,deepseek__case03__with_context.jsonl,deepseek,M3,3,with_context,deepseek__case03__with_context
R3,D022,Node 2,8,9,7,9,,deepseek__case03__with_context.jsonl,deepseek,M3,3,with_context,deepseek__case03__with_context
R3,D022,Node 3,7,9,7,9,,deepseek__case03__with_context.jsonl,deepseek,M3,3,with_context,deepseek__case03__with_context
R3,D022,Conclusion,6,9,7,9,,deepseek__case03__with_context.jsonl,deepseek,M3,3,with_context,deepseek__case03__with_context
R3,D022,Confirmation,7,9,7,9,,deepseek__case03__with_context.jsonl,deepseek,M3,3,with_context,deepseek__case03__with_context
R3,D023,Node 1,8,8,4,9,,openai__case04__with_context.jsonl,openai,M4,4,with_context,openai__case04__with_context
R3,D023,Node 2,8,9,4,9,,openai__case04__with_context.jsonl,openai,M4,4,with_context,openai__case04__with_context
R3,D023,Node 3,7,9,4,9,,openai__case04__with_context.jsonl,openai,M4,4,with_context,openai__case04__with_context
R3,D023,Conclusion,9,9,7,9,,openai__case04__with_context.jsonl,openai,M4,4,with_context,openai__case04__with_context
R3,D023,Confirmation,9,9,7,9,,openai__case04__with_context.jsonl,openai,M4,4,with_context,openai__case04__with_context
R3,D024,Node 1,8,8,4,9,,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R3,D024,Node 2,9,9,8,9,,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R3,D024,Node 3,10,9,8,9,,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R3,D024,Conclusion,7,9,5,9,,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R3,D024,Confirmation,8,9,7,9,,openai__case03__with_context.jsonl,openai,M4,3,with_context,openai__case03__with_context
R3,D025,Node 1,7,8,8,9,,deepseek__case06__without_context.jsonl,deepseek,M3,6,without_context,deepseek__case06__without_context
R3,D025,Node 2,8,9,8,9,,deepseek__case06__without_context.jsonl,deepseek,M3,6,without_context,deepseek__case06__without_context
R3,D025,Node 3,8,9,7,9,,deepseek__case06__without_context.jsonl,deepseek,M3,6,without_context,deepseek__case06__without_context
R3,D025,Conclusion,6,9,8,9,,deepseek__case06__without_context.jsonl,deepseek,M3,6,without_context,deepseek__case06__without_context
R3,D025,Confirmation,6,9,8,9,,deepseek__case06__without_context.jsonl,deepseek,M3,6,without_context,deepseek__case06__without_context
R3,D026,Node 1,6,8,4,9,,openai__case04__without_context.jsonl,openai,M4,4,without_context,openai__case04__without_context
R3,D026,Node 2,7,9,4,9,,openai__case04__without_context.jsonl,openai,M4,4,without_context,openai__case04__without_context
R3,D026,Node 3,6,9,4,9,,openai__case04__without_context.jsonl,openai,M4,4,without_context,openai__case04__without_context
R3,D026,Conclusion,6,9,4,9,,openai__case04__without_context.jsonl,openai,M4,4,without_context,openai__case04__without_context
R3,D026,Confirmation,6,9,4,9,,openai__case04__without_context.jsonl,openai,M4,4,without_context,openai__case04__without_context
R3,D027,Node 1,8,8,8,9,,xai__case08__with_context.jsonl,xai,M2,8,with_context,xai__case08__with_context
R3,D027,Node 2,8,9,7,9,,xai__case08__with_context.jsonl,xai,M2,8,with_context,xai__case08__with_context
R3,D027,Node 3,8,9,7,9,,xai__case08__with_context.jsonl,xai,M2,8,with_context,xai__case08__with_context
R3,D027,Conclusion,8,9,7,9,,xai__case08__with_context.jsonl,xai,M2,8,with_context,xai__case08__with_context
R3,D027,Confirmation,8,9,7,9,,xai__case08__with_context.jsonl,xai,M2,8,with_context,xai__case08__with_context
R3,D028,Node 1,9,8,8,9,,openai__case06__without_context.jsonl,openai,M4,6,without_context,openai__case06__without_context
R3,D028,Node 2,9,9,7,9,,openai__case06__without_context.jsonl,openai,M4,6,without_context,openai__case06__without_context
R3,D028,Node 3,10,9,8,9,,openai__case06__without_context.jsonl,openai,M4,6,without_context,openai__case06__without_context
R3,D028,Conclusion,10,9,8,9,,openai__case06__without_context.jsonl,openai,M4,6,without_context,openai__case06__without_context
R3,D028,Confirmation,8,9,8,9,,openai__case06__without_context.jsonl,openai,M4,6,without_context,openai__case06__without_context
R3,D029,Node 1,7,8,4,9,,xai__case05__with_context.jsonl,xai,M2,5,with_context,xai__case05__with_context
R3,D029,Node 2,9,9,7,9,,xai__case05__with_context.jsonl,xai,M2,5,with_context,xai__case05__with_context
R3,D029,Node 3,8,9,7,9,,xai__case05__with_context.jsonl,xai,M2,5,with_context,xai__case05__with_context
R3,D029,Conclusion,6,9,4,9,,xai__case05__with_context.jsonl,xai,M2,5,with_context,xai__case05__with_context
R3,D029,Confirmation,5,9,4,9,,xai__case05__with_context.jsonl,xai,M2,5,with_context,xai__case05__with_context
R3,D030,Node 1,6,8,6,9,,google__case07__with_context.jsonl,google,M5,7,with_context,google__case07__with_context
R3,D030,Node 2,4,7,5,7,,google__case07__with_context.jsonl,google,M5,7,with_context,google__case07__with_context
R3,D030,Node 3,6,7,6,7,,google__case07__with_context.jsonl,google,M5,7,with_context,google__case07__with_context
R3,D030,Conclusion,3,7,4,7,,google__case07__with_context.jsonl,google,M5,7,with_context,google__case07__with_context
R3,D030,Confirmation,4,7,5,7,,google__case07__with_context.jsonl,google,M5,7,with_context,google__case07__with_context
R3,D031,Node 1,5,8,4,9,,xai__case10__with_context.jsonl,xai,M2,10,with_context,xai__case10__with_context
R3,D031,Node 2,5,9,4,9,,xai__case10__with_context.jsonl,xai,M2,10,with_context,xai__case10__with_context
R3,D031,Node 3,8,9,7,9,,xai__case10__with_context.jsonl,xai,M2,10,with_context,xai__case10__with_context
R3,D031,Conclusion,8,9,7,9,,xai__case10__with_context.jsonl,xai,M2,10,with_context,xai__case10__with_context
R3,D031,Confirmation,7,9,7,9,,xai__case10__with_context.jsonl,xai,M2,10,with_context,xai__case10__with_context
R3,D032,Node 1,5,8,4,9,,openai__case07__without_context.jsonl,openai,M4,7,without_context,openai__case07__without_context
R3,D032,Node 2,6,9,4,9,,openai__case07__without_context.jsonl,openai,M4,7,without_context,openai__case07__without_context
R3,D032,Node 3,8,9,7,9,,openai__case07__without_context.jsonl,openai,M4,7,without_context,openai__case07__without_context
R3,D032,Conclusion,7,9,4,9,,openai__case07__without_context.jsonl,openai,M4,7,without_context,openai__case07__without_context
R3,D032,Confirmation,6,9,4,9,,openai__case07__without_context.jsonl,openai,M4,7,without_context,openai__case07__without_context
R3,D033,Node 1,10,8,7,9,,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R3,D033,Node 2,10,9,8,9,,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R3,D033,Node 3,9,9,8,9,,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R3,D033,Conclusion,8,9,8,9,,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R3,D033,Confirmation,8,9,7,9,,openai__case01__with_context.jsonl,openai,M4,1,with_context,openai__case01__with_context
R3,D034,Node 1,6,8,7,9,,xai__case01__without_context.jsonl,xai,M2,1,without_context,xai__case01__without_context
R3,D034,Node 2,7,9,8,9,,xai__case01__without_context.jsonl,xai,M2,1,without_context,xai__case01__without_context
R3,D034,Node 3,6,9,4,9,,xai__case01__without_context.jsonl,xai,M2,1,without_context,xai__case01__without_context
R3,D034,Conclusion,6,9,7,9,,xai__case01__without_context.jsonl,xai,M2,1,without_context,xai__case01__without_context
R3,D034,Confirmation,5,9,4,9,,xai__case01__without_context.jsonl,xai,M2,1,without_context,xai__case01__without_context
R3,D035,Node 1,5,8,4,9,,xai__case07__without_context.jsonl,xai,M2,7,without_context,xai__case07__without_context
R3,D035,Node 2,5,9,4,9,,xai__case07__without_context.jsonl,xai,M2,7,without_context,xai__case07__without_context
R3,D035,Node 3,6,9,4,9,,xai__case07__without_context.jsonl,xai,M2,7,without_context,xai__case07__without_context
R3,D035,Conclusion,6,9,4,9,,xai__case07__without_context.jsonl,xai,M2,7,without_context,xai__case07__without_context
R3,D035,Confirmation,6,9,4,9,,xai__case07__without_context.jsonl,xai,M2,7,without_context,xai__case07__without_context
R3,D036,Node 1,9,8,8,9,,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R3,D036,Node 2,10,9,7,9,,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R3,D036,Node 3,10,9,7,9,,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R3,D036,Conclusion,9,9,7,9,,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R3,D036,Confirmation,9,9,8,9,,openai__case08__without_context.jsonl,openai,M4,8,without_context,openai__case08__without_context
R3,D037,Node 1,10,8,7,9,,openai__case08__with_context.jsonl,openai,M4,8,with_context,openai__case08__with_context
R3,D037,Node 2,10,9,7,9,,openai__case08__with_context.jsonl,openai,M4,8,with_context,openai__case08__with_context
R3,D037,Node 3,10,9,7,9,,openai__case08__with_context.jsonl,openai,M4,8,with_context,openai__case08__with_context
R3,D037,Conclusion,10,9,7,9,,openai__case08__with_context.jsonl,openai,M4,8,with_context,openai__case08__with_context
R3,D037,Confirmation,7,9,4,9,,openai__case08__with_context.jsonl,openai,M4,8,with_context,openai__case08__with_context
R3,D038,Node 1,9,8,8,9,,anthropic__case06__with_context.jsonl,anthropic,M1,6,with_context,anthropic__case06__with_context
R3,D038,Node 2,8,9,7,9,,anthropic__case06__with_context.jsonl,anthropic,M1,6,with_context,anthropic__case06__with_context
R3,D038,Node 3,8,9,8,9,,anthropic__case06__with_context.jsonl,anthropic,M1,6,with_context,anthropic__case06__with_context
R3,D038,Conclusion,7,9,8,9,,anthropic__case06__with_context.jsonl,anthropic,M1,6,with_context,anthropic__case06__with_context
R3,D038,Confirmation,8,9,8,9,,anthropic__case06__with_context.jsonl,anthropic,M1,6,with_context,anthropic__case06__with_context
R3,D039,Node 1,3,6,4,7,,google__case06__with_context.jsonl,google,M5,6,with_context,google__case06__with_context
R3,D039,Node 2,3,7,4,7,,google__case06__with_context.jsonl,google,M5,6,with_context,google__case06__with_context
R3,D039,Node 3,3,7,4,7,,google__case06__with_context.jsonl,google,M5,6,with_context,google__case06__with_context
R3,D039,Conclusion,6,7,6,7,,google__case06__with_context.jsonl,google,M5,6,with_context,google__case06__with_context
R3,D039,Confirmation,4,7,5,7,,google__case06__with_context.jsonl,google,M5,6,with_context,google__case06__with_context
R3,D040,Node 1,5,8,4,9,,xai__case02__with_context.jsonl,xai,M2,2,with_context,xai__case02__with_context
R3,D040,Node 2,5,9,4,9,,xai__case02__with_context.jsonl,xai,M2,2,with_context,xai__case02__with_context
R3,D040,Node 3,6,9,4,9,,xai__case02__with_context.jsonl,xai,M2,2,with_context,xai__case02__with_context
R3,D040,Conclusion,6,9,7,9,,xai__case02__with_context.jsonl,xai,M2,2,with_context,xai__case02__with_context
R3,D040,Confirmation,5,9,5,9,,xai__case02__with_context.jsonl,xai,M2,2,with_context,xai__case02__with_context
R3,D041,Node 1,3,6,4,7,,google__case04__with_context.jsonl,google,M5,4,with_context,google__case04__with_context
R3,D041,Node 2,5,7,5,7,,google__case04__with_context.jsonl,google,M5,4,with_context,google__case04__with_context
R3,D041,Node 3,5,7,4,7,,google__case04__with_context.jsonl,google,M5,4,with_context,google__case04__with_context
R3,D041,Conclusion,5,7,4,7,,google__case04__with_context.jsonl,google,M5,4,with_context,google__case04__with_context
R3,D041,Confirmation,5,7,4,7,,google__case04__with_context.jsonl,google,M5,4,with_context,google__case04__with_context
R3,D042,Node 1,8,8,8,9,,openai__case02__without_context.jsonl,openai,M4,2,without_context,openai__case02__without_context
R3,D042,Node 2,8,9,7,9,,openai__case02__without_context.jsonl,openai,M4,2,without_context,openai__case02__without_context
R3,D042,Node 3,8,9,8,9,,openai__case02__without_context.jsonl,openai,M4,2,without_context,openai__case02__without_context
R3,D042,Conclusion,8,9,8,9,,openai__case02__without_context.jsonl,openai,M4,2,without_context,openai__case02__without_context
R3,D042,Confirmation,7,9,8,9,,openai__case02__without_context.jsonl,openai,M4,2,without_context,openai__case02__without_context
R3,D043,Node 1,3,6,4,7,,google__case01__without_context.jsonl,google,M5,1,without_context,google__case01__without_context
R3,D043,Node 2,5,7,4,7,,google__case01__without_context.jsonl,google,M5,1,without_context,google__case01__without_context
R3,D043,Node 3,7,9,8,9,,google__case01__without_context.jsonl,google,M5,1,without_context,google__case01__without_context
R3,D043,Conclusion,6,7,6,7,,google__case01__without_context.jsonl,google,M5,1,without_context,google__case01__without_context
R3,D043,Confirmation,5,7,4,7,,google__case01__without_context.jsonl,google,M5,1,without_context,google__case01__without_context
R3,D044,Node 1,5,8,4,9,,xai__case09__without_context.jsonl,xai,M2,9,without_context,xai__case09__without_context
R3,D044,Node 2,6,9,4,9,,xai__case09__without_context.jsonl,xai,M2,9,without_context,xai__case09__without_context
R3,D044,Node 3,5,9,4,9,,xai__case09__without_context.jsonl,xai,M2,9,without_context,xai__case09__without_context
R3,D044,Conclusion,5,9,4,9,,xai__case09__without_context.jsonl,xai,M2,9,without_context,xai__case09__without_context
R3,D044,Confirmation,5,9,4,9,,xai__case09__without_context.jsonl,xai,M2,9,without_context,xai__case09__without_context
R3,D045,Node 1,7,8,4,9,,anthropic__case07__without_context.jsonl,anthropic,M1,7,without_context,anthropic__case07__without_context
R3,D045,Node 2,7,9,4,9,,anthropic__case07__without_context.jsonl,anthropic,M1,7,without_context,anthropic__case07__without_context
R3,D045,Node 3,9,9,7,9,,anthropic__case07__without_context.jsonl,anthropic,M1,7,without_context,anthropic__case07__without_context
R3,D045,Conclusion,7,9,4,9,,anthropic__case07__without_context.jsonl,anthropic,M1,7,without_context,anthropic__case07__without_context
R3,D045,Confirmation,7,9,4,9,,anthropic__case07__without_context.jsonl,anthropic,M1,7,without_context,anthropic__case07__without_context
R3,D046,Node 1,8,8,7,9,,openai__case02__with_context.jsonl,openai,M4,2,with_context,openai__case02__with_context
R3,D046,Node 2,6,9,4,9,,openai__case02__with_context.jsonl,openai,M4,2,with_context,openai__case02__with_context
R3,D046,Node 3,8,9,7,9,,openai__case02__with_context.jsonl,openai,M4,2,with_context,openai__case02__with_context
R3,D046,Conclusion,7,9,7,9,,openai__case02__with_context.jsonl,openai,M4,2,with_context,openai__case02__with_context
R3,D046,Confirmation,6,9,4,9,,openai__case02__with_context.jsonl,openai,M4,2,with_context,openai__case02__with_context
R3,D047,Node 1,3,6,4,7,,google__case08__with_context.jsonl,google,M5,8,with_context,google__case08__with_context
R3,D047,Node 2,4,7,5,7,,google__case08__with_context.jsonl,google,M5,8,with_context,google__case08__with_context
R3,D047,Node 3,5,7,5,7,,google__case08__with_context.jsonl,google,M5,8,with_context,google__case08__with_context
R3,D047,Conclusion,4,7,5,7,,google__case08__with_context.jsonl,google,M5,8,with_context,google__case08__with_context
R3,D047,Confirmation,4,7,5,7,,google__case08__with_context.jsonl,google,M5,8,with_context,google__case08__with_context
R3,D048,Node 1,5,8,4,9,,xai__case09__with_context.jsonl,xai,M2,9,with_context,xai__case09__with_context
R3,D048,Node 2,5,9,4,9,,xai__case09__with_context.jsonl,xai,M2,9,with_context,xai__case09__with_context
R3,D048,Node 3,5,9,4,9,,xai__case09__with_context.jsonl,xai,M2,9,with_context,xai__case09__with_context
R3,D048,Conclusion,7,9,4,9,,xai__case09__with_context.jsonl,xai,M2,9,with_context,xai__case09__with_context
R3,D048,Confirmation,5,9,4,9,,xai__case09__with_context.jsonl,xai,M2,9,with_context,xai__case09__with_context
R3,D049,Node 1,6,8,4,9,,anthropic__case02__with_context.jsonl,anthropic,M1,2,with_context,anthropic__case02__with_context
R3,D049,Node 2,9,9,7,9,,anthropic__case02__with_context.jsonl,anthropic,M1,2,with_context,anthropic__case02__with_context
R3,D049,Node 3,6,9,4,9,,anthropic__case02__with_context.jsonl,anthropic,M1,2,with_context,anthropic__case02__with_context
R3,D049,Conclusion,8,9,8,9,,anthropic__case02__with_context.jsonl,anthropic,M1,2,with_context,anthropic__case02__with_context
R3,D049,Confirmation,6,9,4,9,,anthropic__case02__with_context.jsonl,anthropic,M1,2,with_context,anthropic__case02__with_context
R3,D050,Node 1,6,8,5,9,,anthropic__case03__with_context.jsonl,anthropic,M1,3,with_context,anthropic__case03__with_context
R3,D050,Node 2,6,9,5,9,,anthropic__case03__with_context.jsonl,anthropic,M1,3,with_context,anthropic__case03__with_context
R3,D050,Node 3,6,9,5,9,,anthropic__case03__with_context.jsonl,anthropic,M1,3,with_context,anthropic__case03__with_context
R3,D050,Conclusion,7,9,7,9,,anthropic__case03__with_context.jsonl,anthropic,M1,3,with_context,anthropic__case03__with_context
R3,D050,Confirmation,7,9,7,9,,anthropic__case03__with_context.jsonl,anthropic,M1,3,with_context,anthropic__case03__with_context
R3,D051,Node 1,8,8,8,9,,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R3,D051,Node 2,8,9,8,9,,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R3,D051,Node 3,8,9,8,9,,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R3,D051,Conclusion,8,9,8,9,,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R3,D051,Confirmation,8,9,8,9,,openai__case06__with_context.jsonl,openai,M4,6,with_context,openai__case06__with_context
R3,D052,Node 1,8,8,7,9,,xai__case08__without_context.jsonl,xai,M2,8,without_context,xai__case08__without_context
R3,D052,Node 2,6,9,4,9,,xai__case08__without_context.jsonl,xai,M2,8,without_context,xai__case08__without_context
R3,D052,Node 3,8,9,7,9,,xai__case08__without_context.jsonl,xai,M2,8,without_context,xai__case08__without_context
R3,D052,Conclusion,8,9,7,9,,xai__case08__without_context.jsonl,xai,M2,8,without_context,xai__case08__without_context
R3,D052,Confirmation,8,9,7,9,,xai__case08__without_context.jsonl,xai,M2,8,without_context,xai__case08__without_context
R3,D053,Node 1,10,8,8,9,,anthropic__case05__with_context.jsonl,anthropic,M1,5,with_context,anthropic__case05__with_context
R3,D053,Node 2,7,9,4,9,,anthropic__case05__with_context.jsonl,anthropic,M1,5,with_context,anthropic__case05__with_context
R3,D053,Node 3,10,9,8,9,,anthropic__case05__with_context.jsonl,anthropic,M1,5,with_context,anthropic__case05__with_context
R3,D053,Conclusion,8,9,8,9,,anthropic__case05__with_context.jsonl,anthropic,M1,5,with_context,anthropic__case05__with_context
R3,D053,Confirmation,5,9,5,9,,anthropic__case05__with_context.jsonl,anthropic,M1,5,with_context,anthropic__case05__with_context
R3,D054,Node 1,4,8,5,9,,google__case10__without_context.jsonl,google,M5,10,without_context,google__case10__without_context
R3,D054,Node 2,4,7,4,7,,google__case10__without_context.jsonl,google,M5,10,without_context,google__case10__without_context
R3,D054,Node 3,3,7,4,7,,google__case10__without_context.jsonl,google,M5,10,without_context,google__case10__without_context
R3,D054,Conclusion,8,9,7,9,,google__case10__without_context.jsonl,google,M5,10,without_context,google__case10__without_context
R3,D054,Confirmation,4,7,5,7,,google__case10__without_context.jsonl,google,M5,10,without_context,google__case10__without_context
R3,D055,Node 1,10,8,7,9,,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R3,D055,Node 2,10,9,7,9,,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R3,D055,Node 3,10,9,8,9,,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R3,D055,Conclusion,10,9,8,9,,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R3,D055,Confirmation,8,9,8,9,,openai__case05__with_context.jsonl,openai,M4,5,with_context,openai__case05__with_context
R3,D056,Node 1,3,6,4,7,,google__case06__without_context.jsonl,google,M5,6,without_context,google__case06__without_context
R3,D056,Node 2,3,7,4,7,,google__case06__without_context.jsonl,google,M5,6,without_context,google__case06__without_context
R3,D056,Node 3,4,7,5,7,,google__case06__without_context.jsonl,google,M5,6,without_context,google__case06__without_context
R3,D056,Conclusion,6,7,6,7,,google__case06__without_context.jsonl,google,M5,6,without_context,google__case06__without_context
R3,D056,Confirmation,4,7,5,7,,google__case06__without_context.jsonl,google,M5,6,without_context,google__case06__without_context
R3,D057,Node 1,8,8,8,9,,deepseek__case06__with_context.jsonl,deepseek,M3,6,with_context,deepseek__case06__with_context
R3,D057,Node 2,9,9,8,9,,deepseek__case06__with_context.jsonl,deepseek,M3,6,with_context,deepseek__case06__with_context
R3,D057,Node 3,8,9,7,9,,deepseek__case06__with_context.jsonl,deepseek,M3,6,with_context,deepseek__case06__with_context
R3,D057,Conclusion,8,9,8,9,,deepseek__case06__with_context.jsonl,deepseek,M3,6,with_context,deepseek__case06__with_context
R3,D057,Confirmation,8,9,8,9,,deepseek__case06__with_context.jsonl,deepseek,M3,6,with_context,deepseek__case06__with_context
R3,D058,Node 1,5,8,5,9,,xai__case07__with_context.jsonl,xai,M2,7,with_context,xai__case07__with_context
R3,D058,Node 2,5,9,4,9,,xai__case07__with_context.jsonl,xai,M2,7,with_context,xai__case07__with_context
R3,D058,Node 3,7,9,7,9,,xai__case07__with_context.jsonl,xai,M2,7,with_context,xai__case07__with_context
R3,D058,Conclusion,6,9,4,9,,xai__case07__with_context.jsonl,xai,M2,7,with_context,xai__case07__with_context
R3,D058,Confirmation,5,9,4,9,,xai__case07__with_context.jsonl,xai,M2,7,with_context,xai__case07__with_context
R3,D059,Node 1,10,8,8,9,,anthropic__case01__without_context.jsonl,anthropic,M1,1,without_context,anthropic__case01__without_context
R3,D059,Node 2,9,9,7,9,,anthropic__case01__without_context.jsonl,anthropic,M1,1,without_context,anthropic__case01__without_context
R3,D059,Node 3,9,9,7,9,,anthropic__case01__without_context.jsonl,anthropic,M1,1,without_context,anthropic__case01__without_context
R3,D059,Conclusion,9,9,8,9,,anthropic__case01__without_context.jsonl,anthropic,M1,1,without_context,anthropic__case01__without_context
R3,D059,Confirmation,8,9,7,9,,anthropic__case01__without_context.jsonl,anthropic,M1,1,without_context,anthropic__case01__without_context
R3,D060,Node 1,8,8,4,9,,anthropic__case07__with_context.jsonl,anthropic,M1,7,with_context,anthropic__case07__with_context
R3,D060,Node 2,9,9,8,9,,anthropic__case07__with_context.jsonl,anthropic,M1,7,with_context,anthropic__case07__with_context
R3,D060,Node 3,8,9,7,9,,anthropic__case07__with_context.jsonl,anthropic,M1,7,with_context,anthropic__case07__with_context
R3,D060,Conclusion,6,9,4,9,,anthropic__case07__with_context.jsonl,anthropic,M1,7,with_context,anthropic__case07__with_context
R3,D060,Confirmation,8,9,7,9,,anthropic__case07__with_context.jsonl,anthropic,M1,7,with_context,anthropic__case07__with_context
R3,D061,Node 1,5,8,4,9,,xai__case04__with_context.jsonl,xai,M2,4,with_context,xai__case04__with_context
R3,D061,Node 2,6,9,4,9,,xai__case04__with_context.jsonl,xai,M2,4,with_context,xai__case04__with_context
R3,D061,Node 3,5,9,4,9,,xai__case04__with_context.jsonl,xai,M2,4,with_context,xai__case04__with_context
R3,D061,Conclusion,5,9,4,9,,xai__case04__with_context.jsonl,xai,M2,4,with_context,xai__case04__with_context
R3,D061,Confirmation,5,9,4,9,,xai__case04__with_context.jsonl,xai,M2,4,with_context,xai__case04__with_context
R3,D062,Node 1,7,8,4,9,,deepseek__case02__with_context.jsonl,deepseek,M3,2,with_context,deepseek__case02__with_context
R3,D062,Node 2,6,9,4,9,,deepseek__case02__with_context.jsonl,deepseek,M3,2,with_context,deepseek__case02__with_context
R3,D062,Node 3,6,9,4,9,,deepseek__case02__with_context.jsonl,deepseek,M3,2,with_context,deepseek__case02__with_context
R3,D062,Conclusion,9,9,8,9,,deepseek__case02__with_context.jsonl,deepseek,M3,2,with_context,deepseek__case02__with_context
R3,D062,Confirmation,7,9,7,9,,deepseek__case02__with_context.jsonl,deepseek,M3,2,with_context,deepseek__case02__with_context
R3,D063,Node 1,9,8,7,9,,deepseek__case01__with_context.jsonl,deepseek,M3,1,with_context,deepseek__case01__with_context
R3,D063,Node 2,9,9,7,9,,deepseek__case01__with_context.jsonl,deepseek,M3,1,with_context,deepseek__case01__with_context
R3,D063,Node 3,8,9,8,9,,deepseek__case01__with_context.jsonl,deepseek,M3,1,with_context,deepseek__case01__with_context
R3,D063,Conclusion,8,9,8,9,,deepseek__case01__with_context.jsonl,deepseek,M3,1,with_context,deepseek__case01__with_context
R3,D063,Confirmation,6,9,5,9,,deepseek__case01__with_context.jsonl,deepseek,M3,1,with_context,deepseek__case01__with_context
R3,D064,Node 1,5,8,4,9,,deepseek__case04__without_context.jsonl,deepseek,M3,4,without_context,deepseek__case04__without_context
R3,D064,Node 2,6,9,4,9,,deepseek__case04__without_context.jsonl,deepseek,M3,4,without_context,deepseek__case04__without_context
